tab_id,timestamp_utc,evento,hora_comienzo,estado_partido,minuto,goles_local,goles_visitante,back_home,lay_home,back_draw,lay_draw,back_away,lay_away,back_over05,lay_over05,back_under05,lay_under05,back_over15,lay_over15,back_under15,lay_under15,back_over25,lay_over25,back_under25,lay_under25,back_over35,lay_over35,back_under35,lay_under35,back_over45,lay_over45,back_under45,lay_under45,back_over55,lay_over55,back_under55,lay_under55,back_over65,lay_over65,back_under65,lay_under65,back_rc_0_0,lay_rc_0_0,back_rc_1_0,lay_rc_1_0,back_rc_0_1,lay_rc_0_1,back_rc_1_1,lay_rc_1_1,back_rc_2_0,lay_rc_2_0,back_rc_0_2,lay_rc_0_2,back_rc_2_1,lay_rc_2_1,back_rc_1_2,lay_rc_1_2,back_rc_2_2,lay_rc_2_2,back_rc_3_0,lay_rc_3_0,back_rc_0_3,lay_rc_0_3,back_rc_3_1,lay_rc_3_1,back_rc_1_3,lay_rc_1_3,back_rc_3_2,lay_rc_3_2,back_rc_2_3,lay_rc_2_3,xg_local,xg_visitante,opta_points_local,opta_points_visitante,posesion_local,posesion_visitante,tiros_local,tiros_visitante,tiros_puerta_local,tiros_puerta_visitante,touches_box_local,touches_box_visitante,corners_local,corners_visitante,total_passes_local,total_passes_visitante,fouls_conceded_local,fouls_conceded_visitante,tarjetas_amarillas_local,tarjetas_amarillas_visitante,tarjetas_rojas_local,tarjetas_rojas_visitante,booking_points_local,booking_points_visitante,big_chances_local,big_chances_visitante,shots_off_target_local,shots_off_target_visitante,attacks_local,attacks_visitante,hit_woodwork_local,hit_woodwork_visitante,blocked_shots_local,blocked_shots_visitante,shooting_accuracy_local,shooting_accuracy_visitante,dangerous_attacks_local,dangerous_attacks_visitante,tackles_local,tackles_visitante,tackle_success_pct_local,tackle_success_pct_visitante,duels_won_local,duels_won_visitante,aerial_duels_won_local,aerial_duels_won_visitante,clearance_local,clearance_visitante,saves_local,saves_visitante,interceptions_local,interceptions_visitante,pass_success_pct_local,pass_success_pct_visitante,crosses_local,crosses_visitante,successful_crosses_pct_local,successful_crosses_pct_visitante,successful_passes_opp_half_local,successful_passes_opp_half_visitante,successful_passes_final_third_local,successful_passes_final_third_visitante,goal_kicks_local,goal_kicks_visitante,throw_ins_local,throw_ins_visitante,free_kicks_local,free_kicks_visitante,offsides_local,offsides_visitante,substitutions_local,substitutions_visitante,injuries_local,injuries_visitante,time_in_dangerous_attack_pct_local,time_in_dangerous_attack_pct_visitante,momentum_local,momentum_visitante,volumen_matched,url,País,Liga
estrasburgo-rijeka-apuestas-35366774,2026-03-19 20:33:55,,,en_juego,32,0,1,2.46,2.66,3.2,3.45,3.05,3.4,,,,,1.1,1.14,7.8,11.5,,,,,,,,,,,,,,,,,,,,,,,,,8.6,11.5,4.4,5.7,,,2.52,23,4.9,7.4,7.8,21,7.8,24,,,2.82,140,7.8,21,2.82,60,2.52,24,2.82,75,0.3664,0.3006,,,62.5,37.5,6,2,1,1,20,4,3,1,183,109,6,3,,1,,,,10,,1,2,,6,1,,,3,1,16.7,50.0,6,1,5,5,100.0,100.0,17,16,5,5,4,9,,1,1,2,85.8,78.0,7,4,57.1,25.0,31,11,31,11,,2,10,7,,,,,,,,,,,828.21,318.96,,https://www.betfair.es/exchange/plus/es/f%C3%BAtbol/europa-conference-league/estrasburgo-rijeka-apuestas-35366774,Internacional,Conference League
estrasburgo-rijeka-apuestas-35366774,2026-03-19 20:35:14,,,en_juego,34,0,1,2.3,2.62,3.2,3.55,3.1,3.4,,,,,1.1,1.14,7.8,11.5,,,,,,,,,,,,,,,,,,,,,,,,,9.4,11.5,4.2,5.5,,,4.8,23,5.1,6,7.8,12,7.8,12.5,,,6.2,110,7.8,11.5,5.8,65,5.1,23,6,70,0.3664,0.3006,,,63.4,36.6,7,2,1,1,22,4,3,1,192,110,6,3,,1,,,,10,,1,3,,6,1,,,3,1,14.3,50.0,7,1,6,5,100.0,100.0,18,16,5,5,4,9,,1,2,3,85.9,77.3,7,4,57.1,25.0,33,11,33,11,,2,10,7,,,,,,,,,,,859.63,331.55,,https://www.betfair.es/exchange/plus/es/f%C3%BAtbol/europa-conference-league/estrasburgo-rijeka-apuestas-35366774,Internacional,Conference League
estrasburgo-rijeka-apuestas-35366774,2026-03-19 20:36:53,,,en_juego,35,0,1,2.46,2.64,3.2,3.5,3.1,3.4,,,,,1.11,1.12,9.2,11,,,,,,,,,,,,,,,,,,,,,,,,,9.6,11,4.2,5.5,,,5.7,23,5.1,6,7.8,12,7.8,13,,,7.2,110,7.8,11.5,6.8,55,5.8,24,7,70,0.5164,0.3006,,,63.8,36.2,7,2,1,1,21,4,3,1,199,112,6,3,,1,,,,10,,1,3,,6,1,,,3,1,14.3,50.0,7,1,5,5,100.0,100.0,17,16,5,5,4,9,,1,2,3,85.4,75.9,7,4,57.1,25.0,33,11,33,11,,2,10,7,,,,,,,,,,,884.78,343.58,,https://www.betfair.es/exchange/plus/es/f%C3%BAtbol/europa-conference-league/estrasburgo-rijeka-apuestas-35366774,Internacional,Conference League
estrasburgo-rijeka-apuestas-35366774,2026-03-19 20:38:26,,,en_juego,36,0,1,2.4,2.58,3.25,3.5,3.1,3.45,,,,,1.12,1.13,8.4,10,,,,,,,,,,,,,,,,,,,,,,,,,8.6,10,4.1,5.3,,,12,23,4.7,5.9,10,12,7.8,13,,,60,110,9.8,12,44,55,18.5,26,50,70,0.5164,0.3006,,,61.7,38.3,7,2,1,1,22,4,3,1,214,130,6,4,,1,,,,10,,1,3,,6,1,,,3,1,14.3,50.0,7,1,6,6,100.0,83.3,19,17,5,5,5,9,,1,2,3,85.5,76.2,7,5,57.1,20.0,34,11,34,11,,2,10,7,,,,,,,,,,,970.35,346.31,,https://www.betfair.es/exchange/plus/es/f%C3%BAtbol/europa-conference-league/estrasburgo-rijeka-apuestas-35366774,Internacional,Conference League
estrasburgo-rijeka-apuestas-35366774,2026-03-19 20:40:00,,,en_juego,38,0,1,2.48,2.62,3.25,3.5,3.1,3.35,,,,,1.11,1.13,8.8,10,,,,,,,,,,,,,,,,,,,,,,,,,8.4,10.5,4.1,5.7,,,12,23,4.7,6,7.8,11.5,7.8,13.5,,,50,110,10.5,12,32,55,18.5,27,38,70,0.5164,0.5895,,,61.1,38.9,7,3,1,2,22,5,3,1,219,137,6,4,,1,,,,10,,1,3,,6,1,,,3,1,14.3,66.7,7,2,7,6,100.0,83.3,20,17,5,5,5,9,1,1,3,4,85.4,76.6,7,5,57.1,20.0,34,12,34,12,,2,10,8,,,,,,,,,,,1035.66,389.65,,https://www.betfair.es/exchange/plus/es/f%C3%BAtbol/europa-conference-league/estrasburgo-rijeka-apuestas-35366774,Internacional,Conference League
estrasburgo-rijeka-apuestas-35366774,2026-03-19 20:41:38,,,en_juego,39,0,1,2.52,2.78,3.15,3.45,2.98,3.2,,,,,1.12,1.13,8.4,9.6,,,,,,,,,,,,,,,,,,,,,,,,,,9.4,4.2,5.7,,,12,21,4.7,6,9.8,12,7.8,13.5,,,50,100,9.8,12,32,55,18.5,32,38,70,0.6324,0.5895,,,62.5,37.5,8,3,1,2,23,5,4,1,232,137,6,5,,1,,,,10,,2,3,,6,2,,,4,1,12.5,66.7,8,2,7,6,100.0,83.3,21,17,5,5,5,9,1,1,3,4,86.2,76.6,7,5,57.1,20.0,37,12,37,12,,2,10,8,,,,,,,,,,,1161.29,420.08,,https://www.betfair.es/exchange/plus/es/f%C3%BAtbol/europa-conference-league/estrasburgo-rijeka-apuestas-35366774,Internacional,Conference League
estrasburgo-rijeka-apuestas-35366774,2026-03-19 20:42:21,,,en_juego,40,0,1,2.38,2.78,3.15,3.45,2.98,3.25,,,,,1.12,1.13,8.4,9.6,,,,,,,,,,,,,,,,,,,,,,,,,8.4,9.8,4.1,5.7,,,12,23,4.7,6.2,9.8,11.5,7.8,13.5,,,50,100,9.8,12,32,55,18.5,32,38,70,0.6977,0.5895,,,63.1,36.9,9,3,1,2,24,5,4,1,239,138,6,5,,1,,,,10,,2,4,,7,2,,,4,1,11.1,66.7,9,2,7,6,100.0,83.3,22,17,6,5,5,9,1,1,3,4,86.2,76.1,8,5,50.0,20.0,37,12,37,12,,2,10,8,,,,,,,,,,,1223.52,420.63,,https://www.betfair.es/exchange/plus/es/f%C3%BAtbol/europa-conference-league/estrasburgo-rijeka-apuestas-35366774,Internacional,Conference League
estrasburgo-rijeka-apuestas-35366774,2026-03-19 20:43:04,,,en_juego,41,0,1,2.52,2.78,3.15,3.45,2.84,3.2,,,,,1.12,1.17,7,9.2,,,,,,,,,,,,,,,,,,,,,,,,,6.8,9.2,4.4,5.7,,,12,20,5.1,6.2,9.6,11.5,7.8,13.5,,,50,100,9.6,12.5,32,55,18.5,28,38,70,0.6977,0.5895,,,62.3,37.7,10,3,2,2,24,5,4,1,245,147,6,5,,1,,,,10,,2,4,,7,2,,,4,1,20.0,66.7,9,2,7,6,100.0,83.3,22,17,6,5,5,9,1,1,3,4,86.5,76.9,8,5,50.0,20.0,38,12,38,12,1,2,10,8,,,,,,,,,,,1265.87,428.03,,https://www.betfair.es/exchange/plus/es/f%C3%BAtbol/europa-conference-league/estrasburgo-rijeka-apuestas-35366774,Internacional,Conference League
estrasburgo-rijeka-apuestas-35366774,2026-03-19 20:44:29,,,en_juego,43,0,1,2.52,2.76,3.1,3.45,2.98,3.25,,,,,1.12,1.15,8,9,,,,,,,,,,,,,,,,,,,,,,,,,8.2,9.4,4.2,5.7,,,12,23,4.7,5.9,10,11.5,7.8,13.5,,,50,100,10.5,12,32,55,18.5,28,38,70,0.7356,0.5895,,,59.6,40.4,10,3,2,2,24,5,4,1,245,164,6,5,,1,,,,10,,2,4,,8,2,,,4,1,20.0,66.7,9,2,7,6,100.0,83.3,22,17,6,5,5,9,1,2,3,4,86.5,78.7,8,5,50.0,20.0,38,12,38,12,1,2,10,8,,,,,,,,,,,1293.71,433.86,,https://www.betfair.es/exchange/plus/es/f%C3%BAtbol/europa-conference-league/estrasburgo-rijeka-apuestas-35366774,Internacional,Conference League
estrasburgo-rijeka-apuestas-35366774,2026-03-19 20:45:56,,,en_juego,44,0,1,2.72,2.98,3.25,3.55,2.68,2.94,,,,,1.15,1.2,5.8,7.8,,,,,,,,,,,,,,,,,,,,,,,,,6,8.4,4.1,6,,,10,16,4.9,7.2,7.6,11,7.8,14.5,,,2.56,110,8.2,29,,55,2.56,38,2.56,90,0.7356,0.5895,,,60.7,39.3,10,4,2,2,24,5,4,1,261,167,6,5,,1,,,,10,,2,4,1,8,2,,,4,1,20.0,50.0,9,2,7,6,100.0,83.3,22,17,6,5,5,9,1,2,3,5,87.0,79.0,8,5,50.0,20.0,38,14,38,14,1,2,11,8,,,,,,,,,,,1313.84,491.27,,https://www.betfair.es/exchange/plus/es/f%C3%BAtbol/europa-conference-league/estrasburgo-rijeka-apuestas-35366774,Internacional,Conference League
estrasburgo-rijeka-apuestas-35366774,2026-03-19 20:46:42,,,descanso,,0,1,2.66,3.1,3.25,3.55,2.68,2.96,,,,,1.15,1.2,5.8,7.6,,,,,,,,,,,,,,,,,,,,,,,,,6,8.2,4.1,5,,,10,15.5,5.1,7,7.6,10.5,7.8,14.5,,,5.9,75,8.2,15,5.7,44,5.3,32,5.9,80,0.7356,0.6177,,,61.3,38.7,10,4,2,2,24,5,4,1,268,167,6,5,,1,,,,10,,2,4,1,8,3,,,4,1,20.0,50.0,9,2,7,8,100.0,62.5,22,19,6,5,5,9,1,2,3,5,87.3,79.0,8,5,50.0,20.0,39,14,39,14,2,2,11,8,,,,,,,,,,,1328.93,521.47,,https://www.betfair.es/exchange/plus/es/f%C3%BAtbol/europa-conference-league/estrasburgo-rijeka-apuestas-35366774,Internacional,Conference League
estrasburgo-rijeka-apuestas-35366774,2026-03-19 20:48:02,,,descanso,,0,1,2.98,3.25,3.25,3.5,2.56,2.66,,,,,1.15,1.2,5.8,7.6,,,,,,,,,,,,,,,,,,,,,,,,,6,7.6,4.1,5.2,,,10,15.5,5,7,7.6,10,7.8,14.5,,,6.4,70,8.2,15.5,5.9,44,5.7,34,6.4,80,0.7356,0.6177,,,61.3,38.7,10,4,2,2,24,5,4,1,268,167,6,5,,1,,,,10,,2,4,1,8,3,,,4,1,20.0,50.0,9,2,7,8,100.0,62.5,22,19,6,5,5,9,1,2,3,5,87.3,79.0,8,5,50.0,20.0,39,14,39,14,2,2,11,8,,,,,,,,,,,1331.52,521.78,,https://www.betfair.es/exchange/plus/es/f%C3%BAtbol/europa-conference-league/estrasburgo-rijeka-apuestas-35366774,Internacional,Conference League
estrasburgo-rijeka-apuestas-35366774,2026-03-19 20:49:24,,,descanso,,0,1,3.1,3.25,2.98,3.45,2.58,2.66,,,,,1.15,1.17,7,7.6,,,,,,,,,,,,,,,,,,,,,,,,,7.2,8,4.1,4.9,,,10,15.5,5,6.6,9,10.5,7.8,14.5,,,50,70,12.5,15,36,44,26,32,9.6,80,0.7356,0.6177,,,61.3,38.7,10,4,2,2,24,5,4,1,268,167,6,5,,1,,,,10,,2,4,1,8,3,,,4,1,20.0,50.0,9,2,9,8,77.8,62.5,24,19,6,5,5,9,1,2,3,5,87.3,79.0,8,5,50.0,20.0,39,14,39,14,2,2,11,8,,,,,,,,,,,1331.52,521.78,,https://www.betfair.es/exchange/plus/es/f%C3%BAtbol/europa-conference-league/estrasburgo-rijeka-apuestas-35366774,Internacional,Conference League
estrasburgo-rijeka-apuestas-35366774,2026-03-19 20:50:44,,,descanso,,0,1,3.05,3.25,2.98,3.45,2.56,2.74,,,,,1.15,1.17,7,7.6,,,,,,,,,,,,,,,,,,,,,,,,,7.2,8,4.1,4.9,,,10,15.5,5.1,6.6,9,10.5,7.8,14.5,,,50,70,12.5,15,36,44,26,32,9.6,80,0.7356,0.6177,,,61.3,38.7,10,4,2,2,24,5,4,1,268,167,6,5,,1,,,,10,,2,4,1,8,3,,,4,1,20.0,50.0,9,2,9,8,77.8,62.5,24,19,6,5,5,9,1,2,3,5,87.3,79.0,8,5,50.0,20.0,39,14,39,14,2,2,11,8,,,,,,,,,,,1331.52,521.78,,https://www.betfair.es/exchange/plus/es/f%C3%BAtbol/europa-conference-league/estrasburgo-rijeka-apuestas-35366774,Internacional,Conference League
estrasburgo-rijeka-apuestas-35366774,2026-03-19 20:51:27,,,descanso,,0,1,3.05,3.25,2.98,3.45,2.58,2.72,,,,,1.15,1.17,7,7.6,,,,,,,,,,,,,,,,,,,,,,,,,7.2,8,4.1,4.9,,,10,15.5,5.1,6.6,9,10.5,7.8,14.5,,,50,70,12.5,15,36,44,26,32,9.6,80,0.7356,0.6177,,,61.3,38.7,10,4,2,2,24,5,4,1,268,167,6,5,,1,,,,10,,2,4,1,8,3,,,4,1,20.0,50.0,9,2,9,8,77.8,62.5,24,19,6,5,5,9,1,2,3,5,87.3,79.0,8,5,50.0,20.0,39,14,39,14,2,2,11,8,,,,,,,,,,,1331.52,521.78,,https://www.betfair.es/exchange/plus/es/f%C3%BAtbol/europa-conference-league/estrasburgo-rijeka-apuestas-35366774,Internacional,Conference League
estrasburgo-rijeka-apuestas-35366774,2026-03-19 20:52:10,,,descanso,,0,1,3.05,3.25,2.98,3.45,2.58,2.72,,,,,1.15,1.17,7,7.6,,,,,,,,,,,,,,,,,,,,,,,,,7.2,8,4.1,4.9,,,10,15.5,5.1,6.6,9,10.5,7.8,14.5,,,50,70,12.5,15,36,44,26,32,9.6,80,0.7356,0.6177,,,61.3,38.7,10,4,2,2,24,5,4,1,268,167,6,5,,1,,,,10,,2,4,1,8,3,,,4,1,20.0,50.0,9,2,9,8,77.8,62.5,24,19,6,5,5,9,1,2,3,5,87.3,79.0,8,5,50.0,20.0,39,14,39,14,2,2,11,8,,,,,,,,,,,1331.52,521.78,,https://www.betfair.es/exchange/plus/es/f%C3%BAtbol/europa-conference-league/estrasburgo-rijeka-apuestas-35366774,Internacional,Conference League
estrasburgo-rijeka-apuestas-35366774,2026-03-19 20:52:55,,,descanso,,0,1,3.05,3.25,2.98,3.45,2.58,2.72,,,,,1.15,1.17,7,7.6,,,,,,,,,,,,,,,,,,,,,,,,,7.2,8,4.1,4.9,,,10,15.5,5.1,6.6,9,10.5,7.8,14.5,,,50,70,12.5,15,36,44,26,32,9.6,80,0.7356,0.6177,,,61.4,38.6,10,4,2,2,24,5,4,1,269,167,6,5,,1,,,,10,,2,4,1,8,3,,,4,1,20.0,50.0,9,2,9,8,77.8,62.5,24,19,7,5,5,9,1,2,3,5,87.0,79.0,8,5,50.0,20.0,39,14,39,14,2,2,11,8,,,,,,,,,,,1331.52,521.78,,https://www.betfair.es/exchange/plus/es/f%C3%BAtbol/europa-conference-league/estrasburgo-rijeka-apuestas-35366774,Internacional,Conference League
estrasburgo-rijeka-apuestas-35366774,2026-03-19 20:54:17,,,descanso,,0,1,2.98,3.2,2.98,3.45,2.6,2.76,,,,,1.15,1.17,7,7.6,,,,,,,,,,,,,,,,,,,,,,,,,7.2,8,4.1,4.9,,,10,15.5,5.5,6.6,9,10.5,7.8,14.5,,,50,70,12.5,15,36,44,26,32,9.6,80,0.7356,0.6177,,,61.4,38.6,10,4,2,2,24,5,4,1,269,167,6,5,,1,,,,10,,2,4,1,8,3,,,4,1,20.0,50.0,9,2,9,8,77.8,62.5,24,19,7,5,5,9,1,2,3,5,87.0,79.0,8,5,50.0,20.0,39,14,39,14,2,2,11,8,,,,,,,,,,,1331.52,521.78,,https://www.betfair.es/exchange/plus/es/f%C3%BAtbol/europa-conference-league/estrasburgo-rijeka-apuestas-35366774,Internacional,Conference League
estrasburgo-rijeka-apuestas-35366774,2026-03-19 20:55:50,,,descanso,,0,1,2.94,3.15,3.2,3.45,2.6,2.82,,,,,1.15,1.17,7,7.6,,,,,,,,,,,,,,,,,,,,,,,,,7.2,8,4.1,4.9,,,10,17.5,4.9,6.4,9.2,10.5,7.8,14,,,50,70,12.5,14.5,36,46,26,32,,85,0.7356,0.6177,,,61.2,38.8,10,4,2,2,24,5,4,1,269,168,6,5,,1,,,,10,,2,4,1,8,3,,,4,1,20.0,50.0,9,2,9,8,77.8,62.5,24,19,7,5,5,9,1,2,3,5,87.0,79.2,8,5,50.0,20.0,39,14,39,14,2,2,11,8,,,,,,,,,,,1331.52,521.78,,https://www.betfair.es/exchange/plus/es/f%C3%BAtbol/europa-conference-league/estrasburgo-rijeka-apuestas-35366774,Internacional,Conference League
estrasburgo-rijeka-apuestas-35366774,2026-03-19 20:57:08,,,descanso,,0,1,2.94,3.15,3.2,3.45,2.6,2.76,,,,,1.14,1.16,7.2,8,,,,,,,,,,,,,,,,,,,,,,,,,7.2,8,4.1,4.9,,,10,17.5,4.9,6.4,9,10.5,7.8,14.5,,,50,70,12.5,15,36,46,26,32,9.2,80,0.7356,0.6177,,,61.2,38.8,10,4,2,2,24,5,4,1,269,168,6,5,,1,,,,10,,2,4,1,8,3,,,4,1,20.0,50.0,9,2,9,8,77.8,62.5,24,19,7,5,5,9,1,2,3,5,87.0,79.2,8,5,50.0,20.0,39,14,39,14,2,2,11,8,,,,,,,,,,,1331.52,521.78,,https://www.betfair.es/exchange/plus/es/f%C3%BAtbol/europa-conference-league/estrasburgo-rijeka-apuestas-35366774,Internacional,Conference League
estrasburgo-rijeka-apuestas-35366774,2026-03-19 20:58:00,,,descanso,,0,1,2.84,3.05,2.98,3.45,2.68,2.78,,,,,1.14,1.16,7.2,8,,,,,,,,,,,,,,,,,,,,,,,,,6.6,8.2,4.1,4.9,,,10,17.5,4.9,6.4,9.2,10.5,7.8,14,,,50,80,9,13.5,36,46,26,32,10.5,85,0.7356,0.6177,,,61.2,38.8,10,4,2,2,24,5,4,1,269,168,6,5,,1,,,,10,,2,4,1,8,3,,,4,1,20.0,50.0,9,2,9,8,77.8,62.5,24,19,7,5,5,9,1,2,3,5,87.0,78.6,8,5,50.0,20.0,39,14,39,14,2,2,11,8,,,,,,,,,,,1331.52,521.78,,https://www.betfair.es/exchange/plus/es/f%C3%BAtbol/europa-conference-league/estrasburgo-rijeka-apuestas-35366774,Internacional,Conference League
estrasburgo-rijeka-apuestas-35366774,2026-03-19 20:58:51,,,descanso,,0,1,2.86,3.05,3.2,3.45,2.68,2.86,,,,,1.14,1.16,7.2,8,,,,,,,,,,,,,,,,,,,,,,,,,6.8,8.2,4.1,4.9,,,10,17.5,4.9,6.4,9.2,11,7.8,14,,,9.4,80,9,13.5,5.5,46,6.6,32,7.6,85,0.7356,0.6177,,,61.2,38.8,10,4,2,2,24,5,4,1,269,168,6,5,,1,,,,10,,2,4,1,8,3,,,4,1,20.0,50.0,9,2,9,8,77.8,62.5,24,19,7,5,5,9,1,2,3,5,87.0,78.6,8,5,50.0,20.0,39,14,39,14,2,2,11,8,,,,,,,,,,,1331.52,521.78,,https://www.betfair.es/exchange/plus/es/f%C3%BAtbol/europa-conference-league/estrasburgo-rijeka-apuestas-35366774,Internacional,Conference League
estrasburgo-rijeka-apuestas-35366774,2026-03-19 20:59:42,,,descanso,,0,1,2.82,3.05,3.25,3.45,2.68,2.86,,,,,1.14,1.16,7.2,8,,,,,,,,,,,,,,,,,,,,,,,,,6.8,8.2,4.1,4.9,,,10,17.5,4.9,6.4,9.2,11,7.8,14,,,50,80,9,13.5,36,46,6.6,32,7.6,85,0.7356,0.6177,,,61.2,38.8,10,4,2,2,24,5,4,1,269,168,6,5,,1,,,,10,,2,4,1,8,3,,,4,1,20.0,50.0,9,2,9,8,77.8,62.5,24,19,7,5,5,9,1,2,3,5,87.0,78.6,8,5,50.0,20.0,39,14,39,14,2,2,11,8,,,,,,,,,,,1331.52,521.78,,https://www.betfair.es/exchange/plus/es/f%C3%BAtbol/europa-conference-league/estrasburgo-rijeka-apuestas-35366774,Internacional,Conference League
estrasburgo-rijeka-apuestas-35366774,2026-03-19 21:00:33,,,descanso,,0,1,2.82,3.05,3.2,3.45,2.7,2.86,,,,,1.14,1.16,7.4,8.2,,,,,,,,,,,,,,,,,,,,,,,,,6.8,8.2,4.1,4.9,,,10,17.5,4.9,6.4,9.2,11,7.8,14,,,9.4,80,9,13.5,5.5,46,6.6,32,7.6,85,0.7356,0.6177,,,61.2,38.8,10,4,2,2,24,5,4,1,269,168,6,5,,1,,,,10,,2,4,1,8,3,,,4,1,20.0,50.0,9,2,9,9,77.8,66.7,25,20,7,5,5,9,1,2,3,5,87.0,78.6,8,5,50.0,20.0,39,14,39,14,2,2,11,8,,,,,,,,,,,1331.52,521.78,,https://www.betfair.es/exchange/plus/es/f%C3%BAtbol/europa-conference-league/estrasburgo-rijeka-apuestas-35366774,Internacional,Conference League
estrasburgo-rijeka-apuestas-35366774,2026-03-19 21:01:49,,,descanso,,0,1,2.86,3,3.25,3.5,2.7,2.86,,,,,1.14,1.16,7.2,8.2,,,,,,,,,,,,,,,,,,,,,,,,,7.2,8.2,4.2,5,,,10,16.5,5,6.4,9.2,11,7.8,14,,,,80,11.5,13.5,5.5,46,,32,,85,0.7356,0.6177,,,61.2,38.8,10,4,2,2,24,5,4,1,269,168,6,5,,1,,,,10,,2,4,1,8,3,,,4,1,20.0,50.0,9,2,9,9,77.8,66.7,25,20,7,5,5,9,1,2,3,5,87.0,78.6,8,5,50.0,20.0,39,14,39,14,2,2,11,8,,,,,,,,,,,1331.52,521.78,,https://www.betfair.es/exchange/plus/es/f%C3%BAtbol/europa-conference-league/estrasburgo-rijeka-apuestas-35366774,Internacional,Conference League
estrasburgo-rijeka-apuestas-35366774,2026-03-19 21:03:23,,,en_juego,45,0,1,2.58,3,3.2,3.6,2.66,3.15,,,,,1.14,1.16,7.4,8.2,,,,,,,,,,,,,,,,,,,,,,,,,7.2,8.2,4.1,5,,,10,17.5,5,6.4,9.2,11,7.8,14,,,9.4,80,9,13.5,5.5,46,6.6,32,7.6,85,0.7507,0.6177,,,62.7,37.3,10,4,2,2,24,5,4,1,287,168,6,6,,1,,,,10,,2,4,1,8,3,,,4,1,20.0,50.0,9,2,9,10,77.8,60.0,26,21,7,5,5,9,1,2,3,5,87.8,78.6,8,5,50.0,20.0,46,14,46,14,2,2,11,8,,,,,,,,,,,1392.08,532.36,,https://www.betfair.es/exchange/plus/es/f%C3%BAtbol/europa-conference-league/estrasburgo-rijeka-apuestas-35366774,Internacional,Conference League
estrasburgo-rijeka-apuestas-35366774,2026-03-19 21:04:57,,,en_juego,46,0,1,2.76,3,3.25,3.5,2.64,3.15,,,,,1.14,1.15,7.4,8.4,,,,,,,,,,,,,,,,,,,,,,,,,6.8,8.2,4,5.4,,,10,17.5,5.5,6.8,7.4,11,11.5,14,,,36,80,11.5,14.5,25,50,22,32,42,80,0.7507,0.6177,,,62.7,37.3,10,4,2,2,24,5,4,1,287,168,6,6,,1,,,,10,,2,4,1,8,3,,,4,1,20.0,50.0,9,2,9,10,77.8,60.0,26,21,7,5,5,9,1,2,3,5,87.8,78.6,8,5,50.0,20.0,46,14,46,14,2,2,11,8,,,,,,,,,,,1430.55,550.42,,https://www.betfair.es/exchange/plus/es/f%C3%BAtbol/europa-conference-league/estrasburgo-rijeka-apuestas-35366774,Internacional,Conference League
estrasburgo-rijeka-apuestas-35366774,2026-03-19 21:06:31,,,en_juego,48,0,1,2.92,3.25,3.15,3.45,2.56,2.78,,,,,1.14,1.16,6.8,8.2,,,,,,,,,,,,,,,,,,,,,,,,,6.4,8,3.95,5.4,,,10,17.5,5.5,6.4,9.4,11.5,11.5,15,,,36,85,11.5,14.5,25,50,22,34,42,80,0.7507,0.6177,,,61.6,38.4,10,4,2,2,26,5,4,1,312,191,6,6,,1,,,,10,,2,4,1,8,3,,,4,1,20.0,50.0,9,2,11,10,72.7,60.0,30,21,7,5,6,10,1,2,3,6,87.8,79.6,8,6,50.0,33.3,50,15,50,15,2,2,12,9,,,,,,,,,,,1481.03,573.14,,https://www.betfair.es/exchange/plus/es/f%C3%BAtbol/europa-conference-league/estrasburgo-rijeka-apuestas-35366774,Internacional,Conference League
estrasburgo-rijeka-apuestas-35366774,2026-03-19 21:08:08,,,en_juego,49,1,1,2.96,3.15,3.15,3.45,2.62,3.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7507,0.6177,,,61.6,38.4,10,4,2,2,26,5,4,1,312,191,6,7,,1,,,,10,,2,4,1,8,3,,,4,1,20.0,50.0,9,2,11,10,72.7,60.0,30,21,7,5,6,10,1,2,3,6,87.8,79.6,8,6,50.0,33.3,50,15,50,15,2,2,12,9,,,,,,,,,,,1592.22,581.17,,https://www.betfair.es/exchange/plus/es/f%C3%BAtbol/europa-conference-league/estrasburgo-rijeka-apuestas-35366774,Internacional,Conference League
estrasburgo-rijeka-apuestas-35366774,2026-03-19 21:09:00,,,en_juego,52,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7507,0.6177,,,61.2,38.8,10,4,2,2,26,5,4,1,313,195,6,8,,1,,,,10,,2,4,1,8,3,,,4,1,20.0,50.0,9,2,11,10,72.7,60.0,32,22,8,6,8,10,1,2,3,6,87.9,80.0,8,6,50.0,33.3,50,16,50,16,2,2,12,9,,,,,,,,,,,1711.77,582.48,,https://www.betfair.es/exchange/plus/es/f%C3%BAtbol/europa-conference-league/estrasburgo-rijeka-apuestas-35366774,Internacional,Conference League
